id,sampleId,imageUrl,createdAt,fileName
2506,627,http://backend-production-4bae.up.railway.app/uploads/1771941942111-xumcsj.png,2026-02-24 14:05:42.256,luster_map-1771940946584.png
2507,627,http://backend-production-4bae.up.railway.app/uploads/1771941942123-vonaoj.png,2026-02-24 14:05:42.256,roughness_proxy-1771940946584.png
2508,627,http://backend-production-4bae.up.railway.app/uploads/1771941942152-cagynt.png,2026-02-24 14:05:42.256,tensile_map-1771940946584.png
2509,628,http://backend-production-4bae.up.railway.app/uploads/1771941942123-bh4iiz.jpg,2026-02-24 14:05:42.27,sample-1771940946584.jpg
2510,628,http://backend-production-4bae.up.railway.app/uploads/1771941942132-geky82.png,2026-02-24 14:05:42.27,luster_map-1771940946584.png
2511,628,http://backend-production-4bae.up.railway.app/uploads/1771941942156-0o0lqi.png,2026-02-24 14:05:42.27,roughness_proxy-1771940946584.png
2512,628,http://backend-production-4bae.up.railway.app/uploads/1771941942176-f8l14p.png,2026-02-24 14:05:42.27,tensile_map-1771940946584.png
2513,629,http://backend-production-4bae.up.railway.app/uploads/1771941942277-ra339w.jpg,2026-02-24 14:05:42.424,sample-1771940982119.jpg
2514,629,http://backend-production-4bae.up.railway.app/uploads/1771941942283-ixrwei.png,2026-02-24 14:05:42.424,luster_map-1771940982119.png
2515,629,http://backend-production-4bae.up.railway.app/uploads/1771941942295-94kd2v.png,2026-02-24 14:05:42.424,roughness_proxy-1771940982119.png
2516,629,http://backend-production-4bae.up.railway.app/uploads/1771941942313-0gbom6.png,2026-02-24 14:05:42.424,tensile_map-1771940982119.png
2517,630,http://backend-production-4bae.up.railway.app/uploads/1771941942425-xnmeeb.jpg,2026-02-24 14:05:42.571,sample-1771940982119.jpg
2518,630,http://backend-production-4bae.up.railway.app/uploads/1771941942430-qbhq8t.png,2026-02-24 14:05:42.571,luster_map-1771940982119.png
2519,630,http://backend-production-4bae.up.railway.app/uploads/1771941942443-qkllvd.png,2026-02-24 14:05:42.571,roughness_proxy-1771940982119.png
2520,630,http://backend-production-4bae.up.railway.app/uploads/1771941942480-c1tq0z.png,2026-02-24 14:05:42.571,tensile_map-1771940982119.png
2521,631,http://backend-production-4bae.up.railway.app/uploads/1771941942446-ju20v4.jpg,2026-02-24 14:05:42.595,sample-1771941017547.jpg
2522,631,http://backend-production-4bae.up.railway.app/uploads/1771941942456-ocetsr.png,2026-02-24 14:05:42.595,luster_map-1771941017547.png
2523,631,http://backend-production-4bae.up.railway.app/uploads/1771941942481-pvpxz1.png,2026-02-24 14:05:42.595,roughness_proxy-1771941017547.png
2524,631,http://backend-production-4bae.up.railway.app/uploads/1771941942502-zkxadk.png,2026-02-24 14:05:42.595,tensile_map-1771941017547.png
2525,632,http://backend-production-4bae.up.railway.app/uploads/1771941942589-csvbou.jpg,2026-02-24 14:05:42.739,sample-1771941017547.jpg
2526,632,http://backend-production-4bae.up.railway.app/uploads/1771941942595-3axdz7.png,2026-02-24 14:05:42.739,luster_map-1771941017547.png
2527,632,http://backend-production-4bae.up.railway.app/uploads/1771941942609-ecil8m.png,2026-02-24 14:05:42.739,roughness_proxy-1771941017547.png
2528,632,http://backend-production-4bae.up.railway.app/uploads/1771941942625-6qw3wy.png,2026-02-24 14:05:42.739,tensile_map-1771941017547.png
2529,633,http://backend-production-4bae.up.railway.app/uploads/1771941942748-csh8wr.jpg,2026-02-24 14:05:42.899,sample-1771941053053.jpg
2530,633,http://backend-production-4bae.up.railway.app/uploads/1771941942753-tellba.png,2026-02-24 14:05:42.899,luster_map-1771941053053.png
2531,633,http://backend-production-4bae.up.railway.app/uploads/1771941942765-heyd0w.png,2026-02-24 14:05:42.899,roughness_proxy-1771941053053.png
2532,633,http://backend-production-4bae.up.railway.app/uploads/1771941942782-f7l6u9.png,2026-02-24 14:05:42.899,tensile_map-1771941053053.png
2533,634,http://backend-production-4bae.up.railway.app/uploads/1771941942779-0quyzz.jpg,2026-02-24 14:05:43.019,sample-1771941053053.jpg
2534,634,http://backend-production-4bae.up.railway.app/uploads/1771941942789-rb3l5p.png,2026-02-24 14:05:43.019,luster_map-1771941053053.png
2535,634,http://backend-production-4bae.up.railway.app/uploads/1771941942801-eypzth.png,2026-02-24 14:05:43.019,roughness_proxy-1771941053053.png
2536,634,http://backend-production-4bae.up.railway.app/uploads/1771941942999-xiefv3.png,2026-02-24 14:05:43.019,tensile_map-1771941053053.png
2537,635,http://backend-production-4bae.up.railway.app/uploads/1771941942909-xk6khn.jpg,2026-02-24 14:05:43.06,sample-1771941088549.jpg
2538,635,http://backend-production-4bae.up.railway.app/uploads/1771941942917-ytxhe8.png,2026-02-24 14:05:43.06,luster_map-1771941088549.png
2539,635,http://backend-production-4bae.up.railway.app/uploads/1771941942939-ycapil.png,2026-02-24 14:05:43.06,roughness_proxy-1771941088549.png
2540,635,http://backend-production-4bae.up.railway.app/uploads/1771941942953-78sc8j.png,2026-02-24 14:05:43.06,tensile_map-1771941088549.png
2541,636,http://backend-production-4bae.up.railway.app/uploads/1771941943072-t6n2ys.jpg,2026-02-24 14:05:43.27,sample-1771941088549.jpg
2542,636,http://backend-production-4bae.up.railway.app/uploads/1771941943082-95jbd9.png,2026-02-24 14:05:43.27,luster_map-1771941088549.png
2543,636,http://backend-production-4bae.up.railway.app/uploads/1771941943232-j4dmxe.png,2026-02-24 14:05:43.27,roughness_proxy-1771941088549.png
2544,636,http://backend-production-4bae.up.railway.app/uploads/1771941943254-jiy9z7.png,2026-02-24 14:05:43.27,tensile_map-1771941088549.png
2545,637,http://backend-production-4bae.up.railway.app/uploads/1771941943214-ttgxsj.jpg,2026-02-24 14:05:43.367,sample-1771941124020.jpg
2546,637,http://backend-production-4bae.up.railway.app/uploads/1771941943219-tzbtj9.png,2026-02-24 14:05:43.367,luster_map-1771941124020.png
2547,637,http://backend-production-4bae.up.railway.app/uploads/1771941943234-11y750.png,2026-02-24 14:05:43.367,roughness_proxy-1771941124020.png
2548,637,http://backend-production-4bae.up.railway.app/uploads/1771941943257-ptdxxi.png,2026-02-24 14:05:43.367,tensile_map-1771941124020.png
2549,638,http://backend-production-4bae.up.railway.app/uploads/1771941943243-syz308.jpg,2026-02-24 14:05:43.396,sample-1771941124020.jpg
2550,638,http://backend-production-4bae.up.railway.app/uploads/1771941943255-5bvfji.png,2026-02-24 14:05:43.396,luster_map-1771941124020.png
2551,638,http://backend-production-4bae.up.railway.app/uploads/1771941943281-mba9zt.png,2026-02-24 14:05:43.396,roughness_proxy-1771941124020.png
2552,638,http://backend-production-4bae.up.railway.app/uploads/1771941943304-galrbs.png,2026-02-24 14:05:43.396,tensile_map-1771941124020.png
2553,639,http://backend-production-4bae.up.railway.app/uploads/1771941943468-ppyn2p.jpg,2026-02-24 14:05:43.621,sample-1771941159499.jpg
2554,639,http://backend-production-4bae.up.railway.app/uploads/1771941943474-qhl1vo.png,2026-02-24 14:05:43.621,luster_map-1771941159499.png
2555,639,http://backend-production-4bae.up.railway.app/uploads/1771941943484-ckkfso.png,2026-02-24 14:05:43.621,roughness_proxy-1771941159499.png
2556,639,http://backend-production-4bae.up.railway.app/uploads/1771941943500-mk9jrj.png,2026-02-24 14:05:43.621,tensile_map-1771941159499.png
2557,640,http://backend-production-4bae.up.railway.app/uploads/1771941943553-sbhy9n.jpg,2026-02-24 14:05:43.706,sample-1771941159499.jpg
2558,640,http://backend-production-4bae.up.railway.app/uploads/1771941943561-6qcr40.png,2026-02-24 14:05:43.706,luster_map-1771941159499.png
2559,640,http://backend-production-4bae.up.railway.app/uploads/1771941943573-lcgkyw.png,2026-02-24 14:05:43.706,roughness_proxy-1771941159499.png
2560,640,http://backend-production-4bae.up.railway.app/uploads/1771941943602-fuyujl.png,2026-02-24 14:05:43.706,tensile_map-1771941159499.png
2573,644,http://backend-production-4bae.up.railway.app/uploads/1771941943951-t7694x.jpg,2026-02-24 14:05:44.092,sample-1771941230482.jpg
2574,644,http://backend-production-4bae.up.railway.app/uploads/1771941943953-sclweu.png,2026-02-24 14:05:44.092,luster_map-1771941230482.png
2575,644,http://backend-production-4bae.up.railway.app/uploads/1771941943981-1uc4sk.png,2026-02-24 14:05:44.092,roughness_proxy-1771941230482.png
2576,644,http://backend-production-4bae.up.railway.app/uploads/1771941943996-2c9l65.png,2026-02-24 14:05:44.092,tensile_map-1771941230482.png
2577,645,http://backend-production-4bae.up.railway.app/uploads/1771941944203-11a4vt.jpg,2026-02-24 14:05:44.359,sample-1771941265944.jpg
2578,645,http://backend-production-4bae.up.railway.app/uploads/1771941944206-kybxj2.png,2026-02-24 14:05:44.359,luster_map-1771941265944.png
2579,645,http://backend-production-4bae.up.railway.app/uploads/1771941944226-db22et.png,2026-02-24 14:05:44.359,roughness_proxy-1771941265944.png
2580,645,http://backend-production-4bae.up.railway.app/uploads/1771941944235-i3zy3q.png,2026-02-24 14:05:44.359,tensile_map-1771941265944.png
2581,646,http://backend-production-4bae.up.railway.app/uploads/1771941944312-fkq0k8.jpg,2026-02-24 14:05:44.47,sample-1771941265944.jpg
2582,646,http://backend-production-4bae.up.railway.app/uploads/1771941944323-v24qn7.png,2026-02-24 14:05:44.47,luster_map-1771941265944.png
2583,646,http://backend-production-4bae.up.railway.app/uploads/1771941944345-chlvhy.png,2026-02-24 14:05:44.47,roughness_proxy-1771941265944.png
2584,646,http://backend-production-4bae.up.railway.app/uploads/1771941944366-9v14e6.png,2026-02-24 14:05:44.47,tensile_map-1771941265944.png
2594,649,http://backend-production-4bae.up.railway.app/uploads/1771941944685-ay58w7.jpg,2026-02-24 14:05:44.828,sample-1771941336756.jpg
2598,649,http://backend-production-4bae.up.railway.app/uploads/1771941944690-d6x914.png,2026-02-24 14:05:44.828,luster_map-1771941336756.png
2599,649,http://backend-production-4bae.up.railway.app/uploads/1771941944713-zngey6.png,2026-02-24 14:05:44.828,roughness_proxy-1771941336756.png
